-0.033742854,0.034245882,-0.005677878,-0.510062012,-0.509564134,-0.511071177,-0.048858553,-0.004463238,-0.052028861,-0.477601602,-0.473102987,-0.471275907,-0.033115308,0.007188595,-0.004380118,-0.459085194,-0.46698352,-0.467138607
15.25787309,23.03426592,7.967456898,16.81966953,650011.6702,4.804581987,13.51220591,96.49710331,16.67278853,52711.59186,1.637159282,4.971327389,11.2409711,12.50210946,6.256508753,21793.27998,20008.73268,16.24167591
3.470406579,9.957563318,2.394454808,92.57222201,3419944.285,2.361827612,5.410733753,167.397913,14.1459489,402536.3871,8.98087636,3.202071274,10.34545343,29.28237096,11.43092749,568970.5442,305636.9435,31.64380463
1,0.801309208,1,0.877973382,0.846790281,1,1,0.901534805,1,0.711471262,1,0.914934971,1,0.99452286,1,0.000133198,0.880528704,0.857687834
